course_num,dept,catalog_num,course_name,topic,section_type,section_num,open_seats,total_seats,reserves,percentage,time_recorded
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,60,60,No,0.0,"2021-10-27 06:56:54.854478"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,60,60,No,0.0,"2021-10-27 07:04:22.201952"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,60,60,No,0.0,"2021-10-27 07:10:24.942873"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,60,60,No,0.0,"2021-10-27 07:16:16.633359"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,60,60,No,0.0,"2021-10-27 07:22:22.995901"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,60,60,No,0.0,"2021-10-27 07:28:23.797224"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,60,60,No,0.0,"2021-10-27 07:34:24.182376"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,60,60,No,0.0,"2021-10-27 07:40:17.043773"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,60,60,No,0.0,"2021-10-27 07:46:06.402826"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,60,60,No,0.0,"2021-10-27 07:52:06.266258"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,60,60,No,0.0,"2021-10-27 07:57:59.233781"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,60,60,No,0.0,"2021-10-28 06:55:11.402140"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,59,60,No,1.66666666666667,"2021-10-28 07:02:36.061487"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,59,60,No,1.66666666666667,"2021-10-28 07:09:12.083824"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,59,60,No,1.66666666666667,"2021-10-28 07:15:32.327517"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,59,60,No,1.66666666666667,"2021-10-28 07:22:20.463066"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,59,60,No,1.66666666666667,"2021-10-28 07:28:54.878263"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,59,60,No,1.66666666666667,"2021-10-28 07:35:18.468866"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,59,60,No,1.66666666666667,"2021-10-28 07:42:37.059494"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,59,60,No,1.66666666666667,"2021-10-28 07:51:09.137153"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,59,60,No,1.66666666666667,"2021-10-28 07:59:20.116263"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,56,60,No,6.66666666666667,"2021-10-29 07:02:21.718870"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,55,60,No,8.33333333333333,"2021-10-29 07:12:14.984165"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,55,60,No,8.33333333333333,"2021-10-29 07:20:35.310775"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,55,60,No,8.33333333333333,"2021-10-29 07:29:24.875563"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,55,60,No,8.33333333333333,"2021-10-29 07:38:31.789684"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,55,60,No,8.33333333333333,"2021-10-29 07:47:45.383853"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,55,60,No,8.33333333333333,"2021-10-29 07:56:01.094124"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,55,60,No,8.33333333333333,"2021-11-01 06:57:33.852104"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,55,60,No,8.33333333333333,"2021-11-01 07:04:19.136421"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,55,60,No,8.33333333333333,"2021-11-01 07:10:50.796598"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,55,60,No,8.33333333333333,"2021-11-01 07:17:12.824321"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,55,60,No,8.33333333333333,"2021-11-01 07:23:30.042581"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,55,60,No,8.33333333333333,"2021-11-01 07:29:54.464509"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,55,60,No,8.33333333333333,"2021-11-01 07:36:03.193718"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,55,60,No,8.33333333333333,"2021-11-01 07:42:15.031296"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,55,60,No,8.33333333333333,"2021-11-01 07:48:28.116181"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,55,60,No,8.33333333333333,"2021-11-01 07:54:36.433463"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,54,60,No,10.0,"2021-11-02 06:57:33.374505"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,51,60,No,15.0,"2021-11-02 07:05:21.886558"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,51,60,No,15.0,"2021-11-02 07:12:12.851676"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,51,60,No,15.0,"2021-11-02 07:19:12.833412"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,51,60,No,15.0,"2021-11-02 07:25:21.906255"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,51,60,No,15.0,"2021-11-02 07:34:05.221577"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,51,60,No,15.0,"2021-11-02 07:42:14.250268"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,51,60,No,15.0,"2021-11-02 07:50:18.333449"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,51,60,No,15.0,"2021-11-02 07:59:01.933552"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,50,60,No,16.6666666666667,"2021-11-03 17:05:31.784063"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,48,60,No,20.0,"2021-11-04 07:23:30.288725"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,48,60,No,20.0,"2021-11-04 07:29:51.760544"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,48,60,No,20.0,"2021-11-04 07:36:12.633840"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,48,60,No,20.0,"2021-11-04 07:42:33.122550"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,48,60,No,20.0,"2021-11-04 07:49:14.916748"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,48,60,No,20.0,"2021-11-04 07:55:27.365758"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,48,60,No,20.0,"2021-11-04 08:01:36.760307"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,45,60,No,25.0,"2021-11-05 10:12:44.432099"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,44,60,No,26.6666666666667,"2021-11-08 06:54:30.201343"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,42,60,No,30.0,"2021-11-08 07:01:14.890925"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,42,60,No,30.0,"2021-11-08 07:08:03.839508"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,42,60,No,30.0,"2021-11-08 07:14:32.483971"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,42,60,No,30.0,"2021-11-08 07:20:31.576771"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,42,60,No,30.0,"2021-11-08 07:26:33.862468"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,42,60,No,30.0,"2021-11-08 07:32:45.753130"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,42,60,No,30.0,"2021-11-08 07:39:05.113244"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,42,60,No,30.0,"2021-11-08 07:45:16.667431"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,42,60,No,30.0,"2021-11-08 07:51:58.804809"
9871,AEROSCI,99L,"Leadership Laboratory",-,Laboratory,01L,42,60,No,30.0,"2021-11-08 07:57:55.072550"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,18,18,No,0.0,"2021-10-27 06:56:54.860227"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,18,18,No,0.0,"2021-10-27 07:04:22.202139"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,18,18,No,0.0,"2021-10-27 07:10:24.942982"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,18,18,No,0.0,"2021-10-27 07:16:16.633471"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,18,18,No,0.0,"2021-10-27 07:22:22.996019"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,18,18,No,0.0,"2021-10-27 07:28:23.797376"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,18,18,No,0.0,"2021-10-27 07:34:24.182503"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,18,18,No,0.0,"2021-10-27 07:40:17.043931"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,18,18,No,0.0,"2021-10-27 07:46:06.402970"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,18,18,No,0.0,"2021-10-27 07:52:06.266375"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,18,18,No,0.0,"2021-10-27 07:57:59.233919"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,18,18,No,0.0,"2021-10-28 06:55:11.402245"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,17,18,No,5.55555555555556,"2021-10-28 07:02:36.061595"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,17,18,No,5.55555555555556,"2021-10-28 07:09:12.083940"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,17,18,No,5.55555555555556,"2021-10-28 07:15:32.327636"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,17,18,No,5.55555555555556,"2021-10-28 07:22:20.463244"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,17,18,No,5.55555555555556,"2021-10-28 07:28:54.878585"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,17,18,No,5.55555555555556,"2021-10-28 07:35:18.469020"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,17,18,No,5.55555555555556,"2021-10-28 07:42:37.059605"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,17,18,No,5.55555555555556,"2021-10-28 07:51:09.137464"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,17,18,No,5.55555555555556,"2021-10-28 07:59:20.116431"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,16,18,No,11.1111111111111,"2021-10-29 07:02:21.718987"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,16,18,No,11.1111111111111,"2021-10-29 07:12:14.984329"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,16,18,No,11.1111111111111,"2021-10-29 07:20:35.310886"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,16,18,No,11.1111111111111,"2021-10-29 07:29:24.875680"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,16,18,No,11.1111111111111,"2021-10-29 07:38:31.790001"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,16,18,No,11.1111111111111,"2021-10-29 07:47:45.384049"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,16,18,No,11.1111111111111,"2021-10-29 07:56:01.094247"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,16,18,No,11.1111111111111,"2021-11-01 06:57:33.852316"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,16,18,No,11.1111111111111,"2021-11-01 07:04:19.136529"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,16,18,No,11.1111111111111,"2021-11-01 07:10:50.796756"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,16,18,No,11.1111111111111,"2021-11-01 07:17:12.824524"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,15,18,No,16.6666666666667,"2021-11-01 07:23:30.042744"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,15,18,No,16.6666666666667,"2021-11-01 07:29:54.464622"
9872,AEROSCI,302S,"Leading People and Effective Communication",-,SEM,1,15,18,No,16.6666666666667,"2021-11-01 07:36:03.194232"
