course_num,dept,catalog_num,course_name,topic,section_type,section_num,open_seats,total_seats,reserves,percentage,time_recorded
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,20,20,No,0.0,"2021-10-18 16:58:14.410437"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,20,20,No,0.0,"2021-10-27 06:59:03.365248"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,20,20,No,0.0,"2021-10-27 07:06:08.157239"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,20,20,No,0.0,"2021-10-27 07:12:14.362203"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,20,20,No,0.0,"2021-10-27 07:18:12.531509"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,20,20,No,0.0,"2021-10-27 07:24:15.540183"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,20,20,No,0.0,"2021-10-27 07:30:22.791738"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,20,20,No,0.0,"2021-10-27 07:36:17.465584"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,20,20,No,0.0,"2021-10-27 07:42:02.041758"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,20,20,No,0.0,"2021-10-27 07:47:59.134613"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,20,20,No,0.0,"2021-10-27 07:53:54.963768"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,20,20,No,0.0,"2021-10-27 08:00:12.217947"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,20,20,No,0.0,"2021-10-28 06:57:09.065313"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,19,20,No,5.0,"2021-10-28 07:04:42.614428"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,19,20,No,5.0,"2021-10-28 07:11:13.082146"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,19,20,No,5.0,"2021-10-28 07:17:36.476900"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,19,20,No,5.0,"2021-10-28 07:24:21.920074"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,18,20,No,10.0,"2021-10-28 07:30:58.254023"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,18,20,No,10.0,"2021-10-28 07:37:41.072174"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,18,20,No,10.0,"2021-10-28 07:45:14.266574"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,18,20,No,10.0,"2021-10-28 07:53:18.760831"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,18,20,No,10.0,"2021-10-28 08:02:20.253745"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,10,12,No,16.6666666666667,"2021-10-29 07:05:03.273521"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,10,12,No,16.6666666666667,"2021-10-29 07:15:08.654999"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,10,12,No,16.6666666666667,"2021-10-29 07:23:20.005083"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,10,12,No,16.6666666666667,"2021-10-29 07:32:42.829951"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,10,12,No,16.6666666666667,"2021-10-29 07:41:43.441216"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,10,12,No,16.6666666666667,"2021-10-29 07:50:40.377076"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,10,12,No,16.6666666666667,"2021-10-29 07:59:01.504101"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,10,12,No,16.6666666666667,"2021-11-01 06:59:27.710924"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-01 07:06:14.576548"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-01 07:12:49.543528"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-01 07:19:07.843634"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-01 07:25:28.281235"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-01 07:31:51.453618"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-01 07:37:56.056455"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-01 07:44:14.480908"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-01 07:50:18.455465"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-01 07:56:31.346427"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-02 06:59:54.902971"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-02 07:07:41.350646"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-02 07:14:28.299507"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-02 07:21:16.857219"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-02 07:28:21.037561"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-02 07:36:04.843833"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-02 07:44:15.569440"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-02 07:52:42.227479"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-02 08:01:05.367308"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-03 17:07:55.232286"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-04 07:25:24.257223"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-04 07:31:47.308346"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-04 07:38:07.449795"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-04 07:44:44.361879"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-04 07:51:06.791896"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-04 07:57:26.455543"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-04 08:03:25.395616"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-05 10:14:40.652617"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-08 06:56:36.519254"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-08 07:03:43.345374"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-08 07:10:13.470986"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-08 07:16:24.200227"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-08 07:22:27.564832"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-08 07:28:42.964741"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-08 07:35:17.715637"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-08 07:41:00.270248"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-08 07:47:32.355663"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-08 07:53:53.668270"
3275,EOS,315,"Waves, Beaches, and Coastline Dynamics",-,Lecture,1,8,12,No,33.3333333333333,"2021-11-08 08:00:25.014089"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,150,150,No,0.0,"2021-10-18 16:58:14.400415"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,150,150,No,0.0,"2021-10-27 06:59:03.362866"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,145,150,No,3.33333333333333,"2021-10-27 07:06:08.156895"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,145,150,No,3.33333333333333,"2021-10-27 07:12:14.361858"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,145,150,No,3.33333333333333,"2021-10-27 07:18:12.531022"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,145,150,No,3.33333333333333,"2021-10-27 07:24:15.539853"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,145,150,No,3.33333333333333,"2021-10-27 07:30:22.791322"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,145,150,No,3.33333333333333,"2021-10-27 07:36:17.464820"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,145,150,No,3.33333333333333,"2021-10-27 07:42:02.041458"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,145,150,No,3.33333333333333,"2021-10-27 07:47:59.134265"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,145,150,No,3.33333333333333,"2021-10-27 07:53:54.963251"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,145,150,No,3.33333333333333,"2021-10-27 08:00:12.217595"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,145,150,No,3.33333333333333,"2021-10-28 06:57:09.064829"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,139,150,No,7.33333333333333,"2021-10-28 07:04:42.614121"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,138,150,No,8.0,"2021-10-28 07:11:13.081599"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,138,150,No,8.0,"2021-10-28 07:17:36.476555"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,137,150,No,8.66666666666667,"2021-10-28 07:24:21.919671"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,137,150,No,8.66666666666667,"2021-10-28 07:30:58.253403"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,137,150,No,8.66666666666667,"2021-10-28 07:37:41.071800"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,137,150,No,8.66666666666667,"2021-10-28 07:45:14.266170"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,137,150,No,8.66666666666667,"2021-10-28 07:53:18.760327"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,137,150,No,8.66666666666667,"2021-10-28 08:02:20.253358"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,121,150,No,19.3333333333333,"2021-10-29 07:05:03.273203"
3279,EOS,101,"The Dynamic Earth",-,Lecture,1,121,150,No,19.3333333333333,"2021-10-29 07:15:08.654290"
