course_num,dept,catalog_num,course_name,topic,section_type,section_num,open_seats,total_seats,reserves,percentage,time_recorded
8080,AADS,198,"INTRODUCTION TO ASIAN AMERICAN HISTORY",-,Lecture,1,35,35,No,0.0,"2021-10-18 16:55:46.626680"
8080,AADS,198,"INTRODUCTION TO ASIAN AMERICAN HISTORY",-,Lecture,1,35,35,No,0.0,"2021-10-27 06:56:39.991881"
8080,AADS,198,"INTRODUCTION TO ASIAN AMERICAN HISTORY",-,Lecture,1,35,35,No,0.0,"2021-10-27 07:04:06.402726"
8080,AADS,198,"INTRODUCTION TO ASIAN AMERICAN HISTORY",-,Lecture,1,35,35,No,0.0,"2021-10-27 07:10:12.424774"
8080,AADS,198,"INTRODUCTION TO ASIAN AMERICAN HISTORY",-,Lecture,1,35,35,No,0.0,"2021-10-27 07:16:03.653727"
8080,AADS,198,"INTRODUCTION TO ASIAN AMERICAN HISTORY",-,Lecture,1,35,35,No,0.0,"2021-10-27 07:22:10.644194"
8080,AADS,198,"INTRODUCTION TO ASIAN AMERICAN HISTORY",-,Lecture,1,35,35,No,0.0,"2021-10-27 07:28:06.432296"
8080,AADS,198,"INTRODUCTION TO ASIAN AMERICAN HISTORY",-,Lecture,1,35,35,No,0.0,"2021-10-27 07:34:11.171803"
8080,AADS,198,"INTRODUCTION TO ASIAN AMERICAN HISTORY",-,Lecture,1,35,35,No,0.0,"2021-10-27 07:40:03.884178"
8080,AADS,198,"INTRODUCTION TO ASIAN AMERICAN HISTORY",-,Lecture,1,35,35,No,0.0,"2021-10-27 07:45:54.039828"
8080,AADS,198,"INTRODUCTION TO ASIAN AMERICAN HISTORY",-,Lecture,1,35,35,No,0.0,"2021-10-27 07:51:53.646429"
8080,AADS,198,"INTRODUCTION TO ASIAN AMERICAN HISTORY",-,Lecture,1,35,35,No,0.0,"2021-10-27 07:57:46.039224"
8080,AADS,198,"INTRODUCTION TO ASIAN AMERICAN HISTORY",-,Lecture,1,35,35,No,0.0,"2021-10-28 06:54:57.896380"
8080,AADS,198,"INTRODUCTION TO ASIAN AMERICAN HISTORY",-,Lecture,1,32,35,No,8.57142857142857,"2021-10-28 07:02:18.296673"
